ID,Latitude,Longitude,Date,ET_mm_8d
153,24.058889,-110.3475,18/06/2023,1.9
153,24.058889,-110.3475,26/06/2023,3.3
153,24.058889,-110.3475,04/07/2023,3
153,24.058889,-110.3475,12/07/2023,2.9
153,24.058889,-110.3475,20/07/2023,2.5
153,24.058889,-110.3475,28/07/2023,2.1
153,24.058889,-110.3475,05/08/2023,3.6
153,24.058889,-110.3475,13/08/2023,5.1
153,24.058889,-110.3475,21/08/2023,3.9
153,24.058889,-110.3475,29/08/2023,6.2
153,24.058889,-110.3475,06/09/2023,11.7
153,24.058889,-110.3475,14/09/2023,5.8
153,24.058889,-110.3475,22/09/2023,5
153,24.058889,-110.3475,30/09/2023,3.9
153,24.058889,-110.3475,08/10/2023,11.8
153,24.058889,-110.3475,16/10/2023,8.4
153,24.058889,-110.3475,24/10/2023,10
153,24.058889,-110.3475,01/11/2023,8.5
153,24.058889,-110.3475,09/11/2023,11
153,24.058889,-110.3475,17/11/2023,10.4
153,24.058889,-110.3475,25/11/2023,9.3
153,24.058889,-110.3475,03/12/2023,14.5
153,24.058889,-110.3475,11/12/2023,12
153,24.058889,-110.3475,19/12/2023,9.7
153,24.058889,-110.3475,27/12/2023,7.6
153,24.058889,-110.3475,01/01/2024,11.3
153,24.058889,-110.3475,09/01/2024,12.6
153,24.058889,-110.3475,17/01/2024,13.3
153,24.058889,-110.3475,25/01/2024,12.5
153,24.058889,-110.3475,02/02/2024,7.9
153,24.058889,-110.3475,10/02/2024,13.3
153,24.058889,-110.3475,18/02/2024,8.6
153,24.058889,-110.3475,26/02/2024,9.8
153,24.058889,-110.3475,05/03/2024,9.6
153,24.058889,-110.3475,13/03/2024,7.5
153,24.058889,-110.3475,21/03/2024,6.6
153,24.058889,-110.3475,29/03/2024,6.2
153,24.058889,-110.3475,06/04/2024,5.7
153,24.058889,-110.3475,14/04/2024,3.6
153,24.058889,-110.3475,22/04/2024,4.6
153,24.058889,-110.3475,30/04/2024,4
153,24.058889,-110.3475,08/05/2024,3.9
153,24.058889,-110.3475,16/05/2024,3.1
153,24.058889,-110.3475,24/05/2024,3.2
153,24.058889,-110.3475,01/06/2024,4.4
153,24.058889,-110.3475,09/06/2024,3.9
153,24.058889,-110.3475,17/06/2024,6.2
153,24.058889,-110.3475,25/06/2024,4.3
153,24.058889,-110.3475,03/07/2024,4.9
153,24.058889,-110.3475,11/07/2024,3.4
153,24.058889,-110.3475,19/07/2024,4.4
153,24.058889,-110.3475,27/07/2024,5.2
153,24.058889,-110.3475,04/08/2024,4
153,24.058889,-110.3475,12/08/2024,5.4
153,24.058889,-110.3475,20/08/2024,3.9
153,24.058889,-110.3475,28/08/2024,4.2
153,24.058889,-110.3475,05/09/2024,1.9
153,24.058889,-110.3475,13/09/2024,5.3
153,24.058889,-110.3475,21/09/2024,4.1
153,24.058889,-110.3475,29/09/2024,5.2
153,24.058889,-110.3475,07/10/2024,3.2
153,24.058889,-110.3475,15/10/2024,4.2
153,24.058889,-110.3475,23/10/2024,2.1
153,24.058889,-110.3475,31/10/2024,2.4
153,24.058889,-110.3475,08/11/2024,2.2
153,24.058889,-110.3475,16/11/2024,6.9
153,24.058889,-110.3475,24/11/2024,4.5
153,24.058889,-110.3475,02/12/2024,4.9
153,24.058889,-110.3475,10/12/2024,3.1
153,24.058889,-110.3475,18/12/2024,2.4
153,24.058889,-110.3475,26/12/2024,2.2
153,24.058889,-110.3475,01/01/2025,2.5
153,24.058889,-110.3475,09/01/2025,4.2
153,24.058889,-110.3475,17/01/2025,3.4
153,24.058889,-110.3475,25/01/2025,3.7
153,24.058889,-110.3475,02/02/2025,2.5
153,24.058889,-110.3475,10/02/2025,3.4
153,24.058889,-110.3475,18/02/2025,2.7
153,24.058889,-110.3475,26/02/2025,2.2
153,24.058889,-110.3475,06/03/2025,2.7
153,24.058889,-110.3475,14/03/2025,2.6
153,24.058889,-110.3475,22/03/2025,3.2
153,24.058889,-110.3475,30/03/2025,2.2
153,24.058889,-110.3475,07/04/2025,1.5
153,24.058889,-110.3475,15/04/2025,2.2
153,24.058889,-110.3475,23/04/2025,2.5
153,24.058889,-110.3475,01/05/2025,2.6
153,24.058889,-110.3475,09/05/2025,5
153,24.058889,-110.3475,17/05/2025,2.1
153,24.058889,-110.3475,25/05/2025,4.4
153,24.058889,-110.3475,02/06/2025,3.5
153,24.058889,-110.3475,10/06/2025,3.7
153,24.058889,-110.3475,18/06/2025,3.7
153,24.058889,-110.3475,26/06/2025,2.6
153,24.058889,-110.3475,04/07/2025,4.5
153,24.058889,-110.3475,12/07/2025,1.8
164,24.061136,-110.320028,01/01/2021,3.1
164,24.061136,-110.320028,09/01/2021,1.8
164,24.061136,-110.320028,17/01/2021,7
164,24.061136,-110.320028,25/01/2021,4.3
164,24.061136,-110.320028,02/02/2021,2.4
164,24.061136,-110.320028,10/02/2021,2.9
164,24.061136,-110.320028,18/02/2021,2.7
164,24.061136,-110.320028,26/02/2021,2.1
164,24.061136,-110.320028,06/03/2021,2.5
164,24.061136,-110.320028,14/03/2021,1.8
164,24.061136,-110.320028,22/03/2021,2.1
164,24.061136,-110.320028,30/03/2021,1.4
164,24.061136,-110.320028,07/04/2021,2.3
164,24.061136,-110.320028,15/04/2021,2
164,24.061136,-110.320028,23/04/2021,2.4
164,24.061136,-110.320028,01/05/2021,2.5
164,24.061136,-110.320028,09/05/2021,1.8
164,24.061136,-110.320028,17/05/2021,1.5
164,24.061136,-110.320028,25/05/2021,1.6
164,24.061136,-110.320028,02/06/2021,0.8
164,24.061136,-110.320028,10/06/2021,1.2
164,24.061136,-110.320028,18/06/2021,1.6
164,24.061136,-110.320028,26/06/2021,3.2
164,24.061136,-110.320028,04/07/2021,1.6
164,24.061136,-110.320028,12/07/2021,2.3
164,24.061136,-110.320028,20/07/2021,1.2
164,24.061136,-110.320028,28/07/2021,1.5
164,24.061136,-110.320028,05/08/2021,5
164,24.061136,-110.320028,13/08/2021,4.1
164,24.061136,-110.320028,21/08/2021,3.7
164,24.061136,-110.320028,29/08/2021,4.2
164,24.061136,-110.320028,06/09/2021,6
164,24.061136,-110.320028,14/09/2021,6.7
164,24.061136,-110.320028,22/09/2021,7
164,24.061136,-110.320028,30/09/2021,6.6
164,24.061136,-110.320028,08/10/2021,6.3
164,24.061136,-110.320028,16/10/2021,5.7
164,24.061136,-110.320028,24/10/2021,5.1
164,24.061136,-110.320028,01/11/2021,2.9
164,24.061136,-110.320028,09/11/2021,2.9
164,24.061136,-110.320028,17/11/2021,2.8
164,24.061136,-110.320028,25/11/2021,5
164,24.061136,-110.320028,03/12/2021,3
164,24.061136,-110.320028,11/12/2021,3.9
164,24.061136,-110.320028,19/12/2021,2.7
164,24.061136,-110.320028,27/12/2021,3.3
164,24.061136,-110.320028,01/01/2022,3
164,24.061136,-110.320028,09/01/2022,2.9
164,24.061136,-110.320028,17/01/2022,2.8
164,24.061136,-110.320028,25/01/2022,1.9
164,24.061136,-110.320028,02/02/2022,3.5
164,24.061136,-110.320028,10/02/2022,2
164,24.061136,-110.320028,18/02/2022,2.7
164,24.061136,-110.320028,26/02/2022,2.6
164,24.061136,-110.320028,06/03/2022,2.5
164,24.061136,-110.320028,14/03/2022,2.2
164,24.061136,-110.320028,22/03/2022,2.3
164,24.061136,-110.320028,30/03/2022,2.5
164,24.061136,-110.320028,07/04/2022,2.6
164,24.061136,-110.320028,15/04/2022,1.8
164,24.061136,-110.320028,23/04/2022,2.1
164,24.061136,-110.320028,01/05/2022,2.9
164,24.061136,-110.320028,09/05/2022,1.2
164,24.061136,-110.320028,17/05/2022,2.7
164,24.061136,-110.320028,25/05/2022,2.4
164,24.061136,-110.320028,02/06/2022,2.4
164,24.061136,-110.320028,10/06/2022,1.7
164,24.061136,-110.320028,18/06/2022,3.2
164,24.061136,-110.320028,26/06/2022,3.4
164,24.061136,-110.320028,04/07/2022,1.2
164,24.061136,-110.320028,12/07/2022,1.6
164,24.061136,-110.320028,20/07/2022,2.2
164,24.061136,-110.320028,28/07/2022,1.4
164,24.061136,-110.320028,05/08/2022,1.5
164,24.061136,-110.320028,13/08/2022,2.9
164,24.061136,-110.320028,21/08/2022,3
164,24.061136,-110.320028,29/08/2022,7.5
164,24.061136,-110.320028,06/09/2022,10.4
164,24.061136,-110.320028,14/09/2022,8
164,24.061136,-110.320028,22/09/2022,5.4
164,24.061136,-110.320028,30/09/2022,3.5
164,24.061136,-110.320028,08/10/2022,4.5
164,24.061136,-110.320028,16/10/2022,4.9
164,24.061136,-110.320028,24/10/2022,2.8
164,24.061136,-110.320028,01/11/2022,3.4
164,24.061136,-110.320028,09/11/2022,5
164,24.061136,-110.320028,17/11/2022,3.7
164,24.061136,-110.320028,25/11/2022,2
164,24.061136,-110.320028,03/12/2022,3.4
164,24.061136,-110.320028,11/12/2022,3.5
164,24.061136,-110.320028,19/12/2022,2.9
164,24.061136,-110.320028,27/12/2022,1.6
164,24.061136,-110.320028,01/01/2023,3.6
164,24.061136,-110.320028,09/01/2023,2
164,24.061136,-110.320028,17/01/2023,3.4
164,24.061136,-110.320028,25/01/2023,4.2
164,24.061136,-110.320028,02/02/2023,2.7
164,24.061136,-110.320028,10/02/2023,3.2
164,24.061136,-110.320028,18/02/2023,4.7
164,24.061136,-110.320028,26/02/2023,3.6
164,24.061136,-110.320028,06/03/2023,2.2
164,24.061136,-110.320028,14/03/2023,2.3
164,24.061136,-110.320028,22/03/2023,2.4
164,24.061136,-110.320028,30/03/2023,2
164,24.061136,-110.320028,07/04/2023,1.8
164,24.061136,-110.320028,15/04/2023,2.3
164,24.061136,-110.320028,23/04/2023,2.3
164,24.061136,-110.320028,01/05/2023,2.5
164,24.061136,-110.320028,09/05/2023,2.4
164,24.061136,-110.320028,17/05/2023,2.8
164,24.061136,-110.320028,25/05/2023,2.8
164,24.061136,-110.320028,02/06/2023,2.7
164,24.061136,-110.320028,10/06/2023,1.4
164,24.061136,-110.320028,18/06/2023,1.7
164,24.061136,-110.320028,26/06/2023,2.4
164,24.061136,-110.320028,04/07/2023,2.2
164,24.061136,-110.320028,12/07/2023,2.2
164,24.061136,-110.320028,20/07/2023,1.6
164,24.061136,-110.320028,28/07/2023,1.3
164,24.061136,-110.320028,05/08/2023,2.8
164,24.061136,-110.320028,13/08/2023,4.6
164,24.061136,-110.320028,21/08/2023,3.4
164,24.061136,-110.320028,29/08/2023,4.8
164,24.061136,-110.320028,06/09/2023,5.3
164,24.061136,-110.320028,14/09/2023,2.6
164,24.061136,-110.320028,22/09/2023,4.4
164,24.061136,-110.320028,30/09/2023,2.3
164,24.061136,-110.320028,08/10/2023,5.1
164,24.061136,-110.320028,16/10/2023,6.9
164,24.061136,-110.320028,24/10/2023,5.6
164,24.061136,-110.320028,01/11/2023,4.1
164,24.061136,-110.320028,09/11/2023,5.3
164,24.061136,-110.320028,17/11/2023,10.6
164,24.061136,-110.320028,25/11/2023,4
164,24.061136,-110.320028,03/12/2023,3.2
164,24.061136,-110.320028,11/12/2023,2.6
164,24.061136,-110.320028,19/12/2023,4.1
164,24.061136,-110.320028,27/12/2023,1.7
164,24.061136,-110.320028,01/01/2024,3.6
164,24.061136,-110.320028,09/01/2024,2.7
164,24.061136,-110.320028,17/01/2024,4.3
164,24.061136,-110.320028,25/01/2024,2.7
164,24.061136,-110.320028,02/02/2024,4
164,24.061136,-110.320028,10/02/2024,3.4
164,24.061136,-110.320028,18/02/2024,2.9
164,24.061136,-110.320028,26/02/2024,2.5
164,24.061136,-110.320028,05/03/2024,3
164,24.061136,-110.320028,13/03/2024,2.8
164,24.061136,-110.320028,21/03/2024,2.2
164,24.061136,-110.320028,29/03/2024,3.2
164,24.061136,-110.320028,06/04/2024,2.7
164,24.061136,-110.320028,14/04/2024,1.9
164,24.061136,-110.320028,22/04/2024,2.3
164,24.061136,-110.320028,30/04/2024,2.6
164,24.061136,-110.320028,08/05/2024,1.3
164,24.061136,-110.320028,16/05/2024,0.7
164,24.061136,-110.320028,24/05/2024,1
164,24.061136,-110.320028,01/06/2024,1.7
164,24.061136,-110.320028,09/06/2024,1.7
164,24.061136,-110.320028,17/06/2024,2.4
164,24.061136,-110.320028,25/06/2024,2.7
164,24.061136,-110.320028,03/07/2024,1.6
164,24.061136,-110.320028,11/07/2024,1.9
164,24.061136,-110.320028,19/07/2024,1.5
164,24.061136,-110.320028,27/07/2024,1.3
164,24.061136,-110.320028,04/08/2024,1.8
164,24.061136,-110.320028,12/08/2024,1.4
164,24.061136,-110.320028,20/08/2024,1.4
164,24.061136,-110.320028,28/08/2024,1.3
164,24.061136,-110.320028,05/09/2024,1.2
164,24.061136,-110.320028,13/09/2024,2.9
164,24.061136,-110.320028,21/09/2024,2.7
164,24.061136,-110.320028,29/09/2024,3.9
164,24.061136,-110.320028,07/10/2024,3.1
164,24.061136,-110.320028,15/10/2024,3
164,24.061136,-110.320028,23/10/2024,1.9
164,24.061136,-110.320028,31/10/2024,1.9
164,24.061136,-110.320028,08/11/2024,1.1
164,24.061136,-110.320028,16/11/2024,2.9
164,24.061136,-110.320028,24/11/2024,2.4
164,24.061136,-110.320028,02/12/2024,2.7
164,24.061136,-110.320028,10/12/2024,3.1
164,24.061136,-110.320028,18/12/2024,1.9
164,24.061136,-110.320028,26/12/2024,1.7
164,24.061136,-110.320028,01/01/2025,3
164,24.061136,-110.320028,09/01/2025,2.9
164,24.061136,-110.320028,17/01/2025,3.3
164,24.061136,-110.320028,25/01/2025,3.9
164,24.061136,-110.320028,02/02/2025,2.5
164,24.061136,-110.320028,10/02/2025,2.9
164,24.061136,-110.320028,18/02/2025,2.5
164,24.061136,-110.320028,26/02/2025,1.8
164,24.061136,-110.320028,06/03/2025,2.6
164,24.061136,-110.320028,14/03/2025,2.6
164,24.061136,-110.320028,22/03/2025,2.5
164,24.061136,-110.320028,30/03/2025,2.1
164,24.061136,-110.320028,07/04/2025,0.9
164,24.061136,-110.320028,15/04/2025,2.2
164,24.061136,-110.320028,23/04/2025,2.5
164,24.061136,-110.320028,01/05/2025,2.3
164,24.061136,-110.320028,09/05/2025,1.7
164,24.061136,-110.320028,17/05/2025,2
164,24.061136,-110.320028,25/05/2025,4.3
164,24.061136,-110.320028,02/06/2025,2.9
164,24.061136,-110.320028,10/06/2025,2.8
164,24.061136,-110.320028,18/06/2025,2.8
164,24.061136,-110.320028,26/06/2025,2.5
164,24.061136,-110.320028,04/07/2025,4.4
164,24.061136,-110.320028,12/07/2025,1.8
166,24.0477,-110.32655,01/01/2021,3.1
166,24.0477,-110.32655,09/01/2021,2.5
166,24.0477,-110.32655,17/01/2021,7.1
166,24.0477,-110.32655,25/01/2021,4.3
166,24.0477,-110.32655,02/02/2021,1.9
166,24.0477,-110.32655,10/02/2021,2.8
166,24.0477,-110.32655,18/02/2021,2.7
166,24.0477,-110.32655,26/02/2021,2.4
166,24.0477,-110.32655,06/03/2021,2.5
166,24.0477,-110.32655,14/03/2021,1.9
166,24.0477,-110.32655,22/03/2021,2.3
166,24.0477,-110.32655,30/03/2021,1.6
166,24.0477,-110.32655,07/04/2021,2.4
166,24.0477,-110.32655,15/04/2021,2.2
166,24.0477,-110.32655,23/04/2021,2.5
166,24.0477,-110.32655,01/05/2021,2.9
166,24.0477,-110.32655,09/05/2021,1.8
166,24.0477,-110.32655,17/05/2021,2.3
166,24.0477,-110.32655,25/05/2021,1.6
166,24.0477,-110.32655,02/06/2021,0.9
166,24.0477,-110.32655,10/06/2021,1.7
166,24.0477,-110.32655,18/06/2021,1.7
166,24.0477,-110.32655,26/06/2021,3.9
166,24.0477,-110.32655,04/07/2021,2.2
166,24.0477,-110.32655,12/07/2021,2.8
166,24.0477,-110.32655,20/07/2021,1.3
166,24.0477,-110.32655,28/07/2021,1.6
166,24.0477,-110.32655,05/08/2021,5
166,24.0477,-110.32655,13/08/2021,4.4
166,24.0477,-110.32655,21/08/2021,4.3
166,24.0477,-110.32655,29/08/2021,3.9
166,24.0477,-110.32655,06/09/2021,6.9
166,24.0477,-110.32655,14/09/2021,11.9
166,24.0477,-110.32655,22/09/2021,13.1
166,24.0477,-110.32655,30/09/2021,10.9
166,24.0477,-110.32655,08/10/2021,9.1
166,24.0477,-110.32655,16/10/2021,7.9
166,24.0477,-110.32655,24/10/2021,7.1
166,24.0477,-110.32655,01/11/2021,4.2
166,24.0477,-110.32655,09/11/2021,4.4
166,24.0477,-110.32655,17/11/2021,4.1
166,24.0477,-110.32655,25/11/2021,5.5
166,24.0477,-110.32655,03/12/2021,3.2
166,24.0477,-110.32655,11/12/2021,4.5
166,24.0477,-110.32655,19/12/2021,3.6
166,24.0477,-110.32655,27/12/2021,3.4
166,24.0477,-110.32655,01/01/2022,3.6
166,24.0477,-110.32655,09/01/2022,3.1
166,24.0477,-110.32655,17/01/2022,3.2
166,24.0477,-110.32655,25/01/2022,2.5
166,24.0477,-110.32655,02/02/2022,3.5
166,24.0477,-110.32655,10/02/2022,2.5
166,24.0477,-110.32655,18/02/2022,3.2
166,24.0477,-110.32655,26/02/2022,3.1
166,24.0477,-110.32655,06/03/2022,3.1
166,24.0477,-110.32655,14/03/2022,2.3
166,24.0477,-110.32655,22/03/2022,2.6
166,24.0477,-110.32655,30/03/2022,2.5
166,24.0477,-110.32655,07/04/2022,2.6
166,24.0477,-110.32655,15/04/2022,1.9
166,24.0477,-110.32655,23/04/2022,2.6
166,24.0477,-110.32655,01/05/2022,3.5
166,24.0477,-110.32655,09/05/2022,1.6
166,24.0477,-110.32655,17/05/2022,2.7
166,24.0477,-110.32655,25/05/2022,3
166,24.0477,-110.32655,02/06/2022,2.5
166,24.0477,-110.32655,10/06/2022,2.3
166,24.0477,-110.32655,18/06/2022,3.8
166,24.0477,-110.32655,26/06/2022,3.9
166,24.0477,-110.32655,04/07/2022,1.3
166,24.0477,-110.32655,12/07/2022,2.1
166,24.0477,-110.32655,20/07/2022,2.7
166,24.0477,-110.32655,28/07/2022,2.1
166,24.0477,-110.32655,05/08/2022,1.9
166,24.0477,-110.32655,13/08/2022,3.6
166,24.0477,-110.32655,21/08/2022,5.1
166,24.0477,-110.32655,29/08/2022,7.8
166,24.0477,-110.32655,06/09/2022,11.2
166,24.0477,-110.32655,14/09/2022,11.7
166,24.0477,-110.32655,22/09/2022,9
166,24.0477,-110.32655,30/09/2022,5.5
166,24.0477,-110.32655,08/10/2022,5
166,24.0477,-110.32655,16/10/2022,5.8
166,24.0477,-110.32655,24/10/2022,4.5
166,24.0477,-110.32655,01/11/2022,3.6
166,24.0477,-110.32655,09/11/2022,5.3
166,24.0477,-110.32655,17/11/2022,4.4
166,24.0477,-110.32655,25/11/2022,2.6
166,24.0477,-110.32655,03/12/2022,4.4
166,24.0477,-110.32655,11/12/2022,3.7
166,24.0477,-110.32655,19/12/2022,2.5
166,24.0477,-110.32655,27/12/2022,1.8
166,24.0477,-110.32655,01/01/2023,3.6
166,24.0477,-110.32655,09/01/2023,2.2
166,24.0477,-110.32655,17/01/2023,3.7
166,24.0477,-110.32655,25/01/2023,4.3
166,24.0477,-110.32655,02/02/2023,2.7
166,24.0477,-110.32655,10/02/2023,3.2
166,24.0477,-110.32655,18/02/2023,4.8
166,24.0477,-110.32655,26/02/2023,4
166,24.0477,-110.32655,06/03/2023,2.3
166,24.0477,-110.32655,14/03/2023,2.4
166,24.0477,-110.32655,22/03/2023,2.5
166,24.0477,-110.32655,30/03/2023,2.2
166,24.0477,-110.32655,07/04/2023,1.8
166,24.0477,-110.32655,15/04/2023,2.4
166,24.0477,-110.32655,23/04/2023,2.5
166,24.0477,-110.32655,01/05/2023,2.5
166,24.0477,-110.32655,09/05/2023,2.4
166,24.0477,-110.32655,17/05/2023,2.4
166,24.0477,-110.32655,25/05/2023,2.9
166,24.0477,-110.32655,02/06/2023,2.8
166,24.0477,-110.32655,10/06/2023,1.5
166,24.0477,-110.32655,18/06/2023,2.1
166,24.0477,-110.32655,26/06/2023,2.5
166,24.0477,-110.32655,04/07/2023,2.3
166,24.0477,-110.32655,12/07/2023,2.4
166,24.0477,-110.32655,20/07/2023,1.8
166,24.0477,-110.32655,28/07/2023,1.5
166,24.0477,-110.32655,05/08/2023,2.9
166,24.0477,-110.32655,13/08/2023,5.1
166,24.0477,-110.32655,21/08/2023,4
166,24.0477,-110.32655,29/08/2023,8.5
166,24.0477,-110.32655,06/09/2023,12.5
166,24.0477,-110.32655,14/09/2023,4.3
166,24.0477,-110.32655,22/09/2023,4.6
166,24.0477,-110.32655,30/09/2023,5.2
166,24.0477,-110.32655,08/10/2023,6.7
166,24.0477,-110.32655,16/10/2023,9.3
166,24.0477,-110.32655,24/10/2023,6.3
166,24.0477,-110.32655,01/11/2023,7.2
166,24.0477,-110.32655,09/11/2023,10.4
166,24.0477,-110.32655,17/11/2023,10.5
166,24.0477,-110.32655,25/11/2023,7.2
166,24.0477,-110.32655,03/12/2023,6.5
166,24.0477,-110.32655,11/12/2023,5.1
166,24.0477,-110.32655,19/12/2023,6.6
166,24.0477,-110.32655,27/12/2023,3.9
166,24.0477,-110.32655,01/01/2024,6.2
166,24.0477,-110.32655,09/01/2024,3.7
166,24.0477,-110.32655,17/01/2024,4.7
166,24.0477,-110.32655,25/01/2024,4.7
166,24.0477,-110.32655,02/02/2024,4.8
166,24.0477,-110.32655,10/02/2024,5.5
166,24.0477,-110.32655,18/02/2024,3.4
166,24.0477,-110.32655,26/02/2024,3
166,24.0477,-110.32655,05/03/2024,3.6
166,24.0477,-110.32655,13/03/2024,4.1
166,24.0477,-110.32655,21/03/2024,3.6
166,24.0477,-110.32655,29/03/2024,3.6
166,24.0477,-110.32655,06/04/2024,3.2
166,24.0477,-110.32655,14/04/2024,2.2
166,24.0477,-110.32655,22/04/2024,2.8
166,24.0477,-110.32655,30/04/2024,3.2
166,24.0477,-110.32655,08/05/2024,1.5
166,24.0477,-110.32655,16/05/2024,0.8
166,24.0477,-110.32655,24/05/2024,1
166,24.0477,-110.32655,01/06/2024,2.5
166,24.0477,-110.32655,09/06/2024,2.5
166,24.0477,-110.32655,17/06/2024,3.1
166,24.0477,-110.32655,25/06/2024,3.1
166,24.0477,-110.32655,03/07/2024,1.7
166,24.0477,-110.32655,11/07/2024,2.8
166,24.0477,-110.32655,19/07/2024,1.6
166,24.0477,-110.32655,27/07/2024,1.5
166,24.0477,-110.32655,04/08/2024,1.8
166,24.0477,-110.32655,12/08/2024,2.1
166,24.0477,-110.32655,20/08/2024,1.5
166,24.0477,-110.32655,28/08/2024,2
166,24.0477,-110.32655,05/09/2024,3.6
166,24.0477,-110.32655,13/09/2024,2.9
166,24.0477,-110.32655,21/09/2024,5.2
166,24.0477,-110.32655,29/09/2024,4
166,24.0477,-110.32655,07/10/2024,3.1
166,24.0477,-110.32655,15/10/2024,3.1
166,24.0477,-110.32655,23/10/2024,2.4
166,24.0477,-110.32655,31/10/2024,1.9
166,24.0477,-110.32655,08/11/2024,1.6
166,24.0477,-110.32655,16/11/2024,4.5
166,24.0477,-110.32655,24/11/2024,4.1
166,24.0477,-110.32655,02/12/2024,2.3
166,24.0477,-110.32655,10/12/2024,5.4
166,24.0477,-110.32655,18/12/2024,2.3
166,24.0477,-110.32655,26/12/2024,1.9
166,24.0477,-110.32655,01/01/2025,2.6
166,24.0477,-110.32655,09/01/2025,3.6
166,24.0477,-110.32655,17/01/2025,4.1
166,24.0477,-110.32655,25/01/2025,4.5
166,24.0477,-110.32655,02/02/2025,3.6
166,24.0477,-110.32655,10/02/2025,3.3
166,24.0477,-110.32655,18/02/2025,2.5
166,24.0477,-110.32655,26/02/2025,2.2
166,24.0477,-110.32655,06/03/2025,2.6
166,24.0477,-110.32655,14/03/2025,2.6
166,24.0477,-110.32655,22/03/2025,2.6
166,24.0477,-110.32655,30/03/2025,2
166,24.0477,-110.32655,07/04/2025,1.5
166,24.0477,-110.32655,15/04/2025,2.3
166,24.0477,-110.32655,23/04/2025,2.5
166,24.0477,-110.32655,01/05/2025,2.3
166,24.0477,-110.32655,09/05/2025,1.9
166,24.0477,-110.32655,17/05/2025,2
166,24.0477,-110.32655,25/05/2025,4.4
166,24.0477,-110.32655,02/06/2025,2.9
166,24.0477,-110.32655,10/06/2025,3.1
166,24.0477,-110.32655,18/06/2025,2.9
166,24.0477,-110.32655,26/06/2025,2.5
166,24.0477,-110.32655,04/07/2025,4.5
166,24.0477,-110.32655,12/07/2025,1.6
167-R,24.0489,-110.334369,01/01/2021,3
167-R,24.0489,-110.334369,09/01/2021,3.1
167-R,24.0489,-110.334369,17/01/2021,6.9
167-R,24.0489,-110.334369,25/01/2021,4.3
167-R,24.0489,-110.334369,02/02/2021,2.3
167-R,24.0489,-110.334369,10/02/2021,2.8
